text_id,body_id,relation_score
000677d1,000677b0,0.9239602088928224
000677d9,000677d3,0.9059509038925172
000677d8,000677ab,0.8987486362457275
000677c1,000677c4,0.7101903557777405
000677b4,000677c5,0.6913050413131714
000677c8,000677d6,0.5541365146636963
000677ac,000677c4,0.3939317762851715
000677af,000677cc,0.3838250339031219
000677c8,000677bd,0.3814329504966736
000677cd,000677c5,0.3786892294883728
000677ac,000677a8,0.3160912990570068
000677ac,000677b0,0.2722209095954895
000677c1,000677a8,0.2511813044548034
000677ca,000677d3,0.2386461794376373
000677ba,000677a8,0.2337138056755066
000677d9,000677ab,0.2049379497766494
000677c8,000677ad,0.1836711168289184
000677c1,000677b0,0.1634831726551056
000677d4,000677b0,0.1529209911823272
000677af,000677c5,0.1221391633152961
000677d4,000677c4,0.1099262610077858
000677c8,000677d3,0.104334719479084
000677d8,000677d3,0.1024464592337608
000677af,000677d6,0.0911928340792656
000677af,000677d3,0.089117094874382
000677c8,000677cc,0.0833418220281601
000677af,000677ab,0.0795008167624473
000677ca,000677ab,0.0712760835886001
000677ca,000677bd,0.0621769353747367
000677cd,000677d3,0.0611863508820533
000677ca,000677d6,0.0490984506905078
000677cd,000677ab,0.0484659895300865
000677ca,000677cc,0.0461485423147678
000677af,000677bd,0.0455204434692859
000677af,000677ad,0.0435875207185745
000677b4,000677cc,0.0364340394735336
000677ca,000677c5,0.0357888676226139
000677d1,000677a8,0.0344385541975498
000677ac,000677cf,0.0301592703908681
000677ca,000677ad,0.0292551685124635
000677c8,000677c5,0.028047414496541
000677cd,000677cc,0.023462014272809
000677cd,000677bd,0.01985290274024
000677b4,000677bd,0.019696032628417
000677cd,000677d6,0.0190080273896455
000677b4,000677ab,0.018543167039752
000677b4,000677d6,0.0179158505052328
000677d8,000677c5,0.0172031316906213
000677b4,000677d3,0.0164229068905115
000677c8,000677ab,0.0159580335021018
000677cd,000677ad,0.0144269745796918
000677b4,000677ad,0.0142062362283468
000677d1,000677c4,0.0131149431690573
000677ba,000677c4,0.0092403655871748
000677d9,000677c5,0.0089590307325124
000677d8,000677cc,0.0052208583801984
000677d8,000677bd,0.0039790808223187
000677d4,000677cf,0.003680482506752
000677d8,000677ad,0.0027391086332499
000677ba,000677cf,0.0019873881246894
000677c1,000677cf,0.0019361537415534
000677d8,000677d6,0.0019294802332296
000677d9,000677cc,0.0019047735258936
000677d1,000677cf,0.0006840024725534
000677d9,000677ad,0.0005352433072403
000677d9,000677bd,0.0004504439712036
000677d9,000677d6,0.0004211539635434
000677ac,000677ad,0.000136176648084
000677ac,000677c5,7.840244506951421e-05
000677ac,000677cc,7.564657425973564e-05
000677af,000677c4,6.856264371890575e-05
000677b4,000677c4,6.469836080214009e-05
000677ac,000677d6,5.882197729079053e-05
000677b4,000677a8,5.333597800927237e-05
000677ac,000677bd,4.765795893035829e-05
000677b4,000677cf,4.643652209779248e-05
000677cd,000677c4,1.590872670931276e-05
000677af,000677cf,1.5541527318418957e-05
000677af,000677b0,1.1934886970266234e-05
000677c1,000677c5,5.799192877020687e-06
000677af,000677a8,4.9428213060309645e-06
000677b4,000677b0,4.883335805061506e-06
000677cd,000677cf,4.774109584104735e-06
000677cd,000677a8,3.54427697857318e-06
000677cd,000677b0,3.256211357438588e-06
000677d4,000677c5,2.368374680372653e-06
000677ac,000677d3,2.220462874902296e-06
000677c8,000677c4,1.8017123011304648e-06
000677d4,000677cc,1.4754092489965842e-06
000677c1,000677ad,1.4091307320995838e-06
000677ba,000677c5,1.0043963811767751e-06
000677c1,000677cc,8.009090493033e-07
000677c1,000677bd,5.670107725563867e-07
000677d1,000677c5,5.633789328385319e-07
000677ca,000677c4,4.738772929613333e-07
000677d4,000677bd,2.665547924607381e-07
000677d4,000677d6,2.6419661480758805e-07
000677c8,000677cf,2.613004426166299e-07
000677d1,000677bd,2.443512414629368e-07
000677c1,000677d6,1.77355460095896e-07
000677d1,000677cc,1.733913421730904e-07
000677ca,000677cf,1.4635435263699037e-07
000677d1,000677ad,1.1272958033714533e-07
000677c8,000677a8,1.0887535495385237e-07
000677d4,000677ad,8.705138299092141e-08
000677d1,000677d3,6.561201360000268e-08
000677ba,000677cc,6.362476057120149e-08
000677ac,000677ab,4.6006217502281295e-08
000677ca,000677a8,2.865354709058465e-08
000677c8,000677b0,2.2768562146779917e-08
000677d1,000677d6,2.1933345806246507e-08
000677c1,000677d3,2.0813578416323253e-08
000677ca,000677b0,1.950022188168532e-08
000677ba,000677ad,7.1213808183756555e-09
000677ba,000677bd,4.415983578809346e-09
000677ba,000677d6,2.215229555346809e-09
000677d4,000677d3,1.0288145890768874e-09
000677d8,000677c4,6.752950421073932e-10
000677d9,000677c4,4.825121968643487e-10
000677d9,000677cf,1.653859410533087e-10
000677ba,000677d3,1.5257468899410043e-10
000677d9,000677b0,2.0693450425435245e-11
000677d8,000677cf,1.451434567152632e-12
000677d8,000677a8,3.850528565701311e-13
000677d9,000677a8,3.4850380502444994e-13
000677d1,000677ab,8.099981257015006e-15
000677d8,000677b0,5.616689025770422e-15
000677d4,000677ab,4.100316667552144e-15
000677c1,000677ab,3.797326206055702e-15
000677ba,000677ab,1.7818664636401592e-19
000677f3,000677db,0.9817875623703004
000677eb,000677e7,0.9212453961372375
000677f1,000677ea,0.9038617610931396
00067807,000677e8,0.8695206046104431
0006780b,000677ed,0.8191350698471069
000677e2,00067808,0.757311999797821
000677dc,0006780c,0.740917980670929
000677f5,000677db,0.7116842269897461
0006780d,000677e3,0.7085241675376892
000677f4,000677db,0.7076084017753601
000677dc,000677de,0.6586864590644836
00067811,00067806,0.6582900881767273
000677f9,000677de,0.6505976319313049
000677fa,00067802,0.6057012677192688
00067813,000677fd,0.5519550442695618
000677e4,000677ec,0.5197153687477112
000677f9,000677e0,0.514467716217041
000677fa,000677ed,0.5050963759422302
000677f2,000677de,0.4954398870468139
0006780b,000677ea,0.4916678667068481
000677e9,00067808,0.4446607232093811
00067813,00067810,0.4416652321815491
000677f2,000677ec,0.4315996468067169
000677ee,000677e8,0.4000430703163147
000677e4,0006780c,0.3774044215679168
000677e9,000677fd,0.366701990365982
000677ee,00067806,0.3660781979560852
000677e9,000677ea,0.3452662527561188
0006780d,000677fd,0.3384411334991455
0006780f,000677fd,0.3242523074150085
000677e9,00067810,0.3142679929733276
00067811,000677e8,0.3038705885410309
000677e9,000677e3,0.2817626595497131
000677da,000677fd,0.2614949345588684
000677e9,000677ed,0.2543982863426208
000677fa,000677ea,0.2445896565914154
000677e9,0006780a,0.2361434400081634
000677fa,0006780a,0.2264980524778366
000677ee,0006780a,0.199784979224205
000677dc,000677ec,0.1987083554267883
000677e4,000677de,0.1791617572307586
000677ee,00067808,0.1680197268724441
000677e4,000677e7,0.1422944813966751
000677e9,00067802,0.1392296105623245
000677fa,00067808,0.1348667293787002
000677e1,0006780c,0.1302856802940368
0006780b,00067808,0.1106462702155113
000677f1,00067802,0.1072622239589691
000677f4,000677e7,0.1019527018070221
000677ee,00067802,0.0995663255453109
000677eb,000677ec,0.0991149172186851
000677f9,000677e7,0.0981199145317077
000677e9,00067806,0.0977397784590721
00067807,00067806,0.0866333693265914
00067811,00067808,0.0837198868393898
0006780b,00067802,0.0817842260003089
000677e2,0006780a,0.0785954743623733
000677eb,000677de,0.0775025784969329
00067807,00067808,0.0769564807415008
00067811,00067810,0.0748653039336204
000677f2,000677e7,0.0729814171791076
00067811,000677ea,0.065440759062767
000677f1,00067808,0.06292225420475
000677f9,0006780c,0.059526577591896
00067811,0006780a,0.0591178983449935
00067813,000677e3,0.0585555993020534
000677e1,000677ec,0.0555925108492374
0006780b,0006780a,0.055581260472536
000677f1,000677ed,0.0548419170081615
000677e9,000677e8,0.0542766489088535
000677f5,000677e7,0.0488324202597141
000677e1,000677de,0.0487598516047
0006780f,00067810,0.0458695068955421
000677f4,0006780c,0.045132927596569
00067813,000677e8,0.0449326038360595
000677f1,0006780a,0.0432065166532993
000677f2,000677e0,0.0423004105687141
000677f1,00067810,0.0408955849707126
000677eb,000677e0,0.0407130159437656
00067813,000677ea,0.0403896532952785
00067807,0006780a,0.0402618385851383
000677e1,000677db,0.039093017578125
000677f4,000677ec,0.0385608896613121
000677f4,000677de,0.0375461913645267
000677e2,000677e8,0.0368688404560089
000677f9,000677ec,0.0364304669201374
00067811,000677fd,0.0354078598320484
000677dc,000677e7,0.0337936095893383
000677e4,000677db,0.0303556285798549
000677e4,000677e0,0.0300581716001033
00067811,00067802,0.0299823880195617
000677f5,0006780c,0.0293417461216449
000677ee,000677ed,0.0291379373520612
000677fa,00067810,0.027086878195405
000677ee,00067810,0.026910888031125
000677e2,00067810,0.0256585031747818
000677f4,000677e0,0.0253809299319982
0006780d,00067810,0.0253180768340826
000677eb,0006780c,0.0251663103699684
000677e1,000677e7,0.024839574471116
00067807,00067810,0.0247024297714233
00067807,000677ea,0.0240432135760784
000677eb,000677db,0.0236420184373855
0006780b,00067810,0.0234071537852287
000677f2,0006780c,0.023378325626254
000677dc,000677db,0.0226479955017566
000677f5,000677ec,0.0226359069347381
000677ee,000677ea,0.021315274760127
000677f5,000677e0,0.0211719293147325
0006780b,00067806,0.0211292747408151
00067813,00067808,0.0202301610261201
00067813,000677ed,0.0197646766901016
000677f5,000677de,0.0193054694682359
0006780f,00067806,0.0190438516438007
000677e1,000677e0,0.0175218917429447
00067813,00067802,0.0164283774793148
000677dc,000677e0,0.0152873694896698
000677f9,000677db,0.0152627546340227
000677fa,000677e8,0.0144431823864579
0006780f,000677e8,0.0142804840579628
000677f3,000677e7,0.0129356803372502
000677f3,0006780c,0.0115493610501289
0006780b,000677e8,0.0113446954637765
000677e2,000677ea,0.0102433795109391
000677f2,000677db,0.0096020624041557
0006780d,000677ed,0.0091533474624156
0006780b,000677fd,0.0091023230925202
00067813,00067806,0.0089290346950292
000677fa,00067806,0.0088830105960369
000677f3,000677de,0.0086239632219076
00067811,000677ed,0.0085712745785713
00067807,000677fd,0.0085309138521552
000677f3,000677ec,0.0083353137597441
00067813,0006780a,0.0079588247463107
000677da,000677e3,0.0079332645982503
00067807,00067802,0.0077859717421233
0006780f,00067808,0.0073157832957804
000677e2,00067802,0.0069176377728581
00067807,000677ed,0.0062486426904797
0006780f,000677e3,0.0060742450878024
000677f3,000677e0,0.004207310732454
000677f1,000677e8,0.0040130787529051
000677e2,00067806,0.0036552851088345
000677fa,000677e3,0.0024979200679808
0006780d,000677ea,0.0022465887013822
000677da,00067810,0.0021596180740743
000677f1,00067806,0.0018818868556991
0006780d,00067808,0.001503886305727
000677e2,000677ed,0.0014511219924315
000677f1,000677fd,0.0012573759304359
000677e2,000677fd,0.0012429789640009
000677da,00067806,0.0011294353753328
0006780d,00067806,0.0010935529135167
0006780d,00067802,0.0009415716631338
0006780f,0006780a,0.0008271253318525
0006780f,000677ed,0.0005728743853978
000677da,00067808,0.0004440494230948
00067811,000677e3,0.0004089861467946
000677da,000677ed,0.0003711420868057
0006780f,000677ea,0.0003642301890067
0006780d,0006780a,0.0003315316862426
0006780d,000677e8,0.0002993944799527
000677fa,000677fd,0.0002335877506993
000677da,000677e8,0.0001559966331114
0006780b,000677e3,0.0001195826189359
000677ee,000677fd,0.000111959510832
000677dc,00067806,0.0001113167309085
000677f9,00067806,9.973876876756548e-05
0006780f,0006780c,8.935981168178841e-05
00067813,0006780c,7.308340718736872e-05
000677e9,0006780c,6.867853517178446e-05
0006780f,00067802,5.637156937154941e-05
00067807,000677e3,4.971899397787638e-05
000677f1,000677e3,4.801066461368464e-05
000677dc,000677e3,4.3833537347381935e-05
000677dc,000677ea,4.103885657968931e-05
000677dc,000677ed,3.94502239942085e-05
000677f9,000677e3,3.839527926174924e-05
000677da,0006780c,3.539805402397178e-05
000677ee,000677e0,3.205111715942621e-05
000677dc,00067802,3.085341086261906e-05
000677eb,000677fd,2.9604176233988252e-05
000677eb,000677e3,2.607401074783411e-05
000677f9,000677ed,2.3364522348856557e-05
000677f9,000677fd,2.0572037101374008e-05
000677f2,00067806,1.896142384794075e-05
0006780f,000677ec,1.3953426787338684e-05
0006780f,000677e0,1.3929919987276662e-05
0006780d,0006780c,1.3194707207730971e-05
000677ee,0006780c,1.3111818589095492e-05
000677e4,00067806,1.3107142876833676e-05
000677dc,00067808,1.27757120935712e-05
00067813,000677de,1.1239750165259466e-05
00067811,0006780c,1.118876662076218e-05
000677f9,00067810,1.0903630027314648e-05
000677dc,0006780a,1.0316444786440115e-05
000677eb,000677ed,9.93452613329282e-06
000677da,000677e0,9.058168870978989e-06
000677f9,000677ea,9.04618627828313e-06
000677dc,000677fd,8.976825483841822e-06
000677e4,000677e8,8.841919225233141e-06
000677f2,000677fd,8.320006600115448e-06
000677f1,0006780c,8.16548981674714e-06
00067813,000677e0,7.893168003647588e-06
000677f2,000677ed,7.678281690459698e-06
000677dc,000677e8,7.544706932094414e-06
000677dc,00067810,7.450035809597466e-06
0006780b,0006780c,7.274701602000277e-06
000677f9,000677e8,6.672520612482913e-06
000677e4,000677ea,6.489342013082933e-06
000677da,0006780a,6.344611392705701e-06
000677da,000677ea,6.052155640645651e-06
000677ee,000677e3,5.893112302146619e-06
000677e4,00067802,5.460879947349895e-06
000677f2,00067810,5.457069164549466e-06
000677fa,000677e0,5.259095814835746e-06
00067811,000677e0,4.782631094712997e-06
000677e4,000677ed,4.742023520520888e-06
000677e2,000677e3,4.737706603918923e-06
0006780f,000677de,4.713191628979985e-06
000677e4,000677fd,4.444684691407019e-06
000677fa,000677de,4.115157480555354e-06
000677f9,0006780a,4.077623088960536e-06
000677da,00067802,3.982504949817667e-06
000677f9,00067808,3.7743452594440896e-06
000677e9,000677de,3.523799023241736e-06
000677f9,00067802,3.4968504678545287e-06
000677e9,000677e0,3.241840431655873e-06
00067811,000677ec,3.0828723538434133e-06
000677da,000677de,3.051084604521748e-06
000677e4,00067808,2.864259386115009e-06
000677e4,000677e3,2.7877640604856424e-06
000677f2,000677ea,2.579637794042356e-06
000677eb,00067806,2.505340717107174e-06
000677f2,00067802,2.1798857687826967e-06
000677ee,000677ec,2.1299413219821872e-06
000677f2,0006780a,2.0232960196153726e-06
000677f1,000677de,1.9644826352305245e-06
000677f2,000677e3,1.929116933752084e-06
000677ee,000677de,1.825624281082128e-06
00067813,000677ec,1.8175322793467783e-06
000677e4,0006780a,1.8028276826953515e-06
000677f2,000677e8,1.6526963690921548e-06
00067811,000677de,1.6163681948455633e-06
000677f2,00067808,1.539965410302102e-06
000677e1,00067806,1.524867570878996e-06
0006780d,000677e0,1.5198993423837235e-06
000677da,000677ec,1.4547018736266182e-06
000677e4,00067810,1.362053808406927e-06
000677eb,000677e8,1.3521272421712638e-06
0006780d,000677de,1.3003900676267222e-06
00067807,0006780c,1.2058892480126817e-06
000677e2,0006780c,1.0419237241876544e-06
000677fa,0006780c,9.908590072882362e-07
0006780b,000677e0,9.494074788563012e-07
00067807,000677ec,9.207933544530532e-07
00067807,000677de,8.536811719750403e-07
000677eb,000677ea,7.963089387885702e-07
0006780b,000677de,7.874731409174274e-07
000677e2,000677de,7.045856591503252e-07
0006780f,000677e7,6.122668878560944e-07
00067811,000677db,5.913537961532711e-07
000677f1,000677e0,4.804753075404733e-07
0006780d,000677ec,3.819181983999442e-07
00067807,000677e0,3.218411848138203e-07
000677eb,00067802,3.212211652225961e-07
000677e9,000677ec,2.800659046897636e-07
000677eb,00067810,2.7964290438831085e-07
000677f3,00067806,2.3363077161775442e-07
000677eb,00067808,2.1946176786968866e-07
000677da,000677e7,1.883225735355154e-07
0006780f,000677db,1.6356352716684341e-07
000677da,000677db,1.6280284853564808e-07
000677eb,0006780a,1.5583306378630368e-07
000677f1,000677ec,1.238987579199602e-07
000677f5,00067806,1.1787905407345535e-07
000677fa,000677ec,9.435613179675785e-08
000677e1,000677e8,7.49425623780553e-08
000677ee,000677db,7.247739830518185e-08
000677e2,000677ec,6.073491931601893e-08
00067813,000677e7,5.9223651760476066e-08
000677e2,000677e0,5.508050904268202e-08
000677f3,00067810,5.3596036053704665e-08
000677e1,00067810,4.379440099455678e-08
000677fa,000677e7,4.337194781101061e-08
000677f3,000677fd,3.0793938066153714e-08
0006780b,000677ec,2.778399554870248e-08
00067811,000677e7,2.6456211443814937e-08
000677e1,000677ed,2.1100536429230488e-08
0006780b,000677e7,1.9354375879743202e-08
000677e9,000677e7,1.8005403390475294e-08
000677f5,000677fd,1.668807847465814e-08
0006780d,000677e7,1.5547584553132765e-08
000677ee,000677e7,1.531346249805665e-08
000677e1,000677ea,1.4981569762539948e-08
000677e1,00067802,1.2961486106632948e-08
000677e9,000677db,8.863478839771233e-09
000677e1,00067808,7.820053049556464e-09
000677f1,000677db,7.507630961356426e-09
000677e1,000677fd,6.6556684608087835e-09
000677e1,000677e3,6.2958855906458674e-09
000677e1,0006780a,4.883277338052494e-09
00067807,000677e7,3.1218478913075387e-09
000677f4,000677fd,2.374709318075929e-09
00067813,000677db,2.2853479109130603e-09
000677f1,000677e7,2.010421606968293e-09
000677f5,000677ed,1.5325083424500006e-09
000677f4,000677ed,1.4828669403499362e-09
000677f4,00067806,1.0725357268981384e-09
000677f3,000677e8,6.000118735194349e-10
000677e2,000677e7,4.6260467678749246e-10
000677f5,00067808,4.440949552542151e-10
000677f5,00067810,4.3627276791191605e-10
000677f5,000677ea,4.3413694861271774e-10
000677f5,000677e8,2.1383024517707128e-10
000677f4,000677e8,1.6651974243941936e-10
0006780b,000677db,1.276278666084707e-10
00067807,000677db,1.0021564134099492e-10
000677f4,000677ea,9.402992273699339e-11
000677f3,00067808,7.907986071531424e-11
000677e2,000677db,7.577539984371384e-11
000677f4,00067802,4.6625762278873495e-11
000677f5,0006780a,2.7560955254135596e-11
000677f4,00067810,2.061261578090168e-11
000677f4,00067808,1.1946540111329451e-11
000677fa,000677db,1.1814544134680638e-11
000677f4,000677e3,1.1196501191468313e-11
000677f5,000677e3,7.666272131001683e-12
000677f5,00067802,4.304993427711734e-12
000677f4,0006780a,4.285609627591169e-12
000677f3,000677ea,3.436936932971202e-12
000677f3,0006780a,2.7709848304802165e-12
0006780d,000677db,9.277301149523964e-13
000677f3,000677ed,6.720252067500543e-13
000677f3,00067802,2.923275702992716e-14
000677f3,000677e3,9.50258650250519e-15
00067830,0006782d,0.9648889899253844
00067825,00067819,0.947097897529602
00067828,00067833,0.8941152691841125
00067829,00067835,0.8872549533843994
0006781d,0006782d,0.8758273720741272
00067816,00067832,0.7524688243865967
00067826,00067832,0.7501331567764282
0006781a,00067832,0.7197772264480591
0006781e,00067835,0.6775205135345459
00067821,00067832,0.633434534072876
00067824,0006782c,0.5652274489402771
00067823,00067834,0.461278885602951
00067823,00067819,0.3651154637336731
00067823,0006782c,0.3567014932632446
00067824,00067834,0.2908854484558105
0006781e,00067834,0.1728011965751648
0006781e,00067819,0.1162889748811721
00067825,00067835,0.1140334755182266
00067816,00067833,0.1067127510905265
0006781e,0006782c,0.1038902327418327
00067821,00067833,0.0945058688521385
00067830,00067835,0.0850735306739807
0006781a,00067833,0.0844712257385253
00067825,00067834,0.0824552848935127
00067829,0006782d,0.0627468526363372
0006781e,0006782d,0.0609604939818382
00067823,00067835,0.0603285729885101
0006781d,00067835,0.0467830784618854
00067829,0006782c,0.0453735068440437
00067830,0006782c,0.0453003495931625
00067830,00067834,0.0451762899756431
00067829,00067834,0.0445146150887012
00067826,00067833,0.043877724558115
0006781d,0006782c,0.0379453860223293
00067830,00067819,0.0332847498357296
00067824,0006782d,0.0276125632226467
00067825,0006782c,0.0215339176356792
00067824,00067835,0.0201897714287042
00067828,00067832,0.0199702307581901
0006781d,00067834,0.019925333559513
00067824,00067819,0.0155708193778991
00067829,00067819,0.0145936431363224
0006781d,00067819,0.0118458857759833
00067823,0006782d,0.0083105657249689
00067825,0006782d,0.00551329087466
00067824,00067833,0.001242333324626
00067821,00067835,0.0009352869237773
00067823,00067833,0.0008954854565672
0006781e,00067833,0.0007511624717153
0006781e,00067832,0.0004489042912609
00067816,00067834,0.0004392278788145
0006781a,0006782c,0.000392248854041
0006781a,00067834,0.0003815034870058
00067816,0006782c,0.00035610186751
0006781a,00067835,0.0003508464433252
00067826,00067834,0.0002948632463812
00067816,00067835,0.0002181161980843
00067826,00067835,0.0002061917330138
00067826,0006782c,0.0001893615699373
00067821,0006782c,0.0001541311357868
00067829,00067833,0.000138254603371
00067816,00067819,0.0001382395712425
00067826,00067819,0.0001170244067907
0006781d,00067833,0.0001009467741823
00067829,00067832,9.042668534675612e-05
00067821,00067834,8.9422901510261e-05
00067823,00067832,7.834639836801216e-05
00067816,0006782d,4.409300527186133e-05
00067821,00067819,3.880374788423069e-05
0006781a,00067819,2.2056443413021043e-05
00067825,00067832,1.749785224092193e-05
00067825,00067833,1.421349497832125e-05
0006781a,0006782d,8.85841109266039e-06
00067830,00067832,4.922964308207156e-06
00067826,0006782d,3.029830850209692e-06
00067821,0006782d,3.012624347320525e-06
00067824,00067832,2.952749127871357e-06
00067828,0006782c,2.843748006853275e-06
0006781d,00067832,1.612106871107244e-06
00067828,00067834,1.203353804157814e-06
00067828,00067835,6.180802074595704e-07
00067830,00067833,6.567211130459327e-08
00067828,00067819,1.086121148574648e-08
00067828,0006782d,4.820669419203226e-10
0006784d,0006784e,0.9592297673225404
0006784b,0006783c,0.9217698574066162
0006785c,00067844,0.9199727773666382
00067842,00067852,0.854343056678772
00067858,00067852,0.8407123684883118
00067838,00067850,0.8009091019630432
0006784c,00067840,0.6999807357788086
00067845,00067850,0.6264055967330933
0006783d,00067851,0.6207966804504395
00067854,0006783a,0.6185739040374756
0006785a,0006783a,0.5850982666015625
0006783e,0006783c,0.5734690427780151
0006785a,0006785b,0.5374504327774048
00067838,0006783a,0.5352673530578613
0006783d,00067840,0.5118368864059448
00067842,0006784e,0.4675857126712799
00067845,0006783a,0.3987982869148254
00067854,00067850,0.2690641582012176
00067858,00067850,0.2402954995632171
00067842,00067850,0.2170079797506332
00067842,0006783a,0.1631991267204284
0006785c,0006783c,0.1282653361558914
0006784c,00067844,0.1173760443925857
0006783d,00067844,0.0890462473034858
00067845,00067852,0.087971843779087
0006784c,00067851,0.0877680331468582
0006783e,00067844,0.07903303951025
00067858,0006783a,0.0735148191452026
0006784c,0006783c,0.0685069113969802
00067845,0006785b,0.0624880976974964
00067858,0006784e,0.0602108649909496
0006784d,00067852,0.0524172969162464
0006783d,0006783c,0.0455390438437461
00067838,00067852,0.0393407046794891
00067838,0006785b,0.0358208715915679
00067854,00067852,0.0343356765806674
0006785a,00067850,0.0343348048627376
00067842,0006785b,0.0315016061067581
00067845,0006784e,0.0306189637631177
0006783e,00067840,0.0244356133043766
00067854,0006785b,0.0207095108926296
00067838,0006784e,0.018359025940299
0006785c,00067840,0.014474875293672
00067854,0006784e,0.0124851129949092
0006784d,0006783a,0.0111593250185251
0006785c,00067851,0.0104442629963159
0006784d,00067850,0.0080891149118542
0006784d,0006785b,0.0075226724147796
00067858,0006785b,0.0072502633556723
0006785a,0006784e,0.0066000684164464
0006785a,00067852,0.0047794166021049
0006783e,00067851,0.0044525396078825
0006784b,00067844,0.0030291250441223
0006784b,00067840,0.0029977886006236
0006784b,00067851,0.0028980304487049
00067842,00067840,5.920605690334924e-05
0006783e,0006785b,5.798180427518673e-05
00067842,00067851,5.236171273281798e-05
0006784b,0006785b,4.699270357377827e-05
00067842,0006783c,9.47406533668982e-06
00067845,0006783c,7.246202130772872e-06
00067842,00067844,3.666309794425615e-06
0006785c,0006785b,3.1649678930989467e-06
0006783e,0006784e,1.995684897337924e-06
0006785a,0006783c,1.5477895658477792e-06
00067854,0006783c,9.040865052156732e-07
0006784b,0006784e,8.627314969089639e-07
00067838,0006783c,5.765983246419637e-07
0006784d,0006783c,5.445229476208624e-07
0006783e,00067850,5.285999691295729e-07
0006783e,00067852,3.408295867757261e-07
0006785c,0006784e,3.250367512919184e-07
00067858,0006783c,3.202103187049943e-07
